year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),enginespd(rpm),demandtorque(),actualtorque(),fuelrate(l/h),totfuel(l),tractrear(bar)
2012,9,20,8,27,27,5.1948500,51.3401718,34.240002,4,19,141.86,-117.46,6.76,23.7,14.2,3.23432,0.89,3.00,48.6,214.4,4.55,10304.2,3,13.513,392.3,1702.00,60.00,60.00,51.30,157.50,16.00
2012,9,20,8,27,28,5.1948414,51.3401871,34.234001,4,19,141.25,-115.70,6.78,24.4,14.2,3.23432,0.89,3.00,52.0,214.4,4.55,10305.2,3,13.546,393.2,1687.00,64.00,64.00,51.50,157.50,22.00
2012,9,20,8,27,29,5.1948328,51.3402023,34.229000,4,19,140.66,-113.92,6.73,24.6,14.2,3.23432,0.89,3.00,53.4,214.4,4.55,10306.2,3,13.581,394.1,1697.00,62.00,62.00,53.25,157.50,18.00
2012,9,20,8,27,30,5.1948237,51.3402176,34.220001,4,19,140.05,-112.15,6.85,24.9,14.2,3.23432,0.91,3.00,55.1,214.5,4.55,10307.2,3,13.616,395.0,1710.00,59.00,60.00,51.95,157.50,18.00
2012,9,20,8,27,31,5.1948152,51.3402367,34.199001,4,19,139.47,-110.35,6.81,25.4,14.2,3.23432,0.93,3.00,59.5,214.5,4.55,10308.2,3,13.650,395.9,1694.00,63.00,63.00,53.85,157.50,18.00
2012,9,20,8,27,32,5.1948066,51.3402519,34.186001,4,19,138.87,-108.57,6.75,24.9,14.2,3.23432,0.94,3.00,57.9,214.5,4.55,10309.2,3,13.688,396.8,1690.00,64.00,64.00,53.25,157.50,18.00
2012,9,20,8,27,33,5.1947980,51.3402672,34.167000,4,19,138.22,-106.81,6.83,24.5,14.2,3.23432,0.91,3.00,53.0,214.6,4.55,10310.2,3,13.724,397.7,1700.00,61.00,62.00,53.50,157.50,20.00
2012,9,20,8,27,34,5.1947889,51.3402824,34.143002,4,19,137.63,-105.02,6.91,24.5,14.2,3.23432,0.87,3.00,50.6,214.6,4.55,10311.1,3,13.759,398.6,1705.00,58.00,59.00,48.80,157.50,18.00
2012,9,20,8,27,35,5.1947803,51.3402977,34.123001,4,19,137.03,-103.23,6.85,24.7,14.2,3.23432,0.89,3.00,53.3,214.6,4.56,10311.9,3,13.788,399.3,1689.00,63.00,63.00,49.65,157.50,18.00
2012,9,20,8,27,36,5.1947713,51.3403168,34.097000,4,19,136.37,-101.46,6.82,25.2,14.2,3.23432,0.89,3.00,56.1,214.7,4.56,10312.9,3,13.827,400.2,1701.00,60.00,61.00,51.90,157.50,18.00
2012,9,20,8,27,37,5.1947627,51.3403320,34.070000,4,19,135.83,-99.65,6.85,25.3,14.2,3.23432,0.89,3.00,56.6,214.7,4.56,10313.9,3,13.866,401.1,1687.00,64.00,64.00,54.30,157.50,18.00
2012,9,20,8,27,38,5.1947536,51.3403473,34.040001,4,19,135.14,-97.89,6.88,25.7,14.2,3.23432,0.88,3.00,57.6,214.7,4.56,10315.0,3,13.905,402.1,1697.00,62.00,62.00,52.85,158.00,18.00
2012,9,20,8,27,39,5.1947451,51.3403625,34.012001,4,19,134.56,-96.09,6.91,25.9,14.2,3.23432,0.88,3.00,57.7,214.8,4.56,10315.8,3,13.933,402.9,1685.00,65.00,65.00,55.20,158.00,18.00
2012,9,20,8,27,40,5.1947360,51.3403778,33.987999,4,19,133.90,-94.32,6.84,25.8,14.2,3.23432,0.89,3.00,59.2,214.8,4.56,10316.8,3,13.968,403.7,1678.00,67.00,68.00,55.95,158.00,18.00
2012,9,20,8,27,41,5.1947269,51.3403969,33.960999,4,19,133.23,-92.55,6.88,25.7,14.2,3.23432,0.91,3.00,59.3,214.8,4.56,10317.8,3,14.003,404.6,1700.00,62.00,63.00,53.20,158.00,20.00
2012,9,20,8,27,42,5.1947179,51.3404121,33.939999,4,19,132.68,-90.74,6.88,26.1,14.2,3.23432,0.91,3.00,61.2,214.9,4.56,10318.8,3,14.040,405.5,1699.00,61.00,62.00,52.40,158.00,18.00
2012,9,20,8,27,43,5.1947088,51.3404274,33.912998,4,19,132.00,-88.97,6.87,26.5,14.2,3.23432,0.89,3.00,62.2,214.9,4.56,10319.9,3,14.083,406.5,1700.00,61.00,61.00,51.70,158.00,18.00
2012,9,20,8,27,44,5.1947002,51.3404427,33.887001,4,19,131.44,-87.17,6.88,26.9,14.2,3.23432,0.89,3.00,64.5,215.0,4.56,10320.7,3,14.116,407.2,1703.00,60.00,61.00,53.40,158.00,18.00
2012,9,20,8,27,45,5.1946912,51.3404579,33.862000,4,19,130.77,-85.41,6.87,28.1,14.2,3.23432,0.89,3.00,70.3,215.0,4.56,10321.7,3,14.155,408.1,1691.00,64.00,65.00,55.10,158.00,18.00
2012,9,20,8,27,46,5.1946821,51.3404770,33.841999,4,19,130.13,-83.63,6.90,27.8,14.2,3.23432,0.89,3.00,68.7,215.0,4.56,10322.7,3,14.190,409.0,1703.00,60.00,61.00,51.30,158.00,18.00
2012,9,20,8,27,47,5.1946731,51.3404922,33.819000,4,19,129.52,-81.83,6.87,28.7,14.2,3.23432,0.91,3.00,75.3,215.1,4.56,10323.8,3,14.229,410.0,1693.00,63.00,63.00,53.00,158.00,20.00
2012,9,20,8,27,48,5.1946640,51.3405075,33.794998,4,19,128.88,-80.05,6.89,28.3,14.2,3.23432,0.92,3.00,73.1,215.1,4.56,10324.8,3,14.263,410.9,1700.00,61.00,62.00,53.70,158.00,18.00
2012,9,20,8,27,49,5.1946549,51.3405228,33.779999,4,19,128.28,-78.26,6.88,27.8,14.2,3.23432,0.90,3.00,69.4,215.1,4.56,10325.8,3,14.297,411.8,1707.00,59.00,59.00,50.80,158.00,20.00
2012,9,20,8,27,50,5.1946464,51.3405380,33.761002,4,19,127.65,-76.48,6.84,26.2,14.2,3.23432,0.90,3.00,61.9,215.2,4.56,10326.8,3,14.330,412.7,1684.00,64.00,64.00,50.80,158.00,18.00
2012,9,20,8,27,51,5.1946373,51.3405571,33.741001,4,19,127.03,-74.70,6.82,26.6,14.2,3.23432,0.90,3.00,63.8,215.2,4.56,10327.8,3,14.364,413.6,1701.00,61.00,62.00,54.65,158.00,20.00
2012,9,20,8,27,52,5.1946287,51.3405724,33.729000,4,19,126.46,-72.92,6.81,27.2,14.2,3.23432,0.90,3.00,66.6,215.2,4.56,10328.8,3,14.397,414.5,1687.00,65.00,65.00,54.30,158.00,18.00
2012,9,20,8,27,53,5.1946201,51.3405876,33.709999,4,19,125.84,-71.15,6.83,28.1,14.2,3.23432,0.89,3.00,70.6,215.3,4.57,10329.6,3,14.420,415.2,1704.00,61.00,62.00,53.50,158.00,16.00
2012,9,20,8,27,54,5.1946115,51.3406029,33.699001,4,19,125.26,-69.36,6.86,28.3,14.2,3.23432,0.91,3.00,72.5,215.3,4.57,10330.6,3,14.448,416.1,1683.00,66.00,66.00,53.35,158.00,16.00
2012,9,20,8,27,55,5.1946030,51.3406181,33.692001,4,19,124.65,-67.60,6.78,27.2,14.2,3.23432,0.89,3.00,66.7,215.3,4.57,10331.6,3,14.477,417.0,1697.00,64.00,64.00,54.80,158.00,18.00
2012,9,20,8,27,56,5.1945939,51.3406372,33.682999,4,19,124.03,-65.83,6.81,27.1,14.2,3.23432,0.91,3.00,67.0,215.3,4.57,10332.5,3,14.504,417.8,1694.00,63.00,64.00,51.20,158.00,18.00
2012,9,20,8,27,57,5.1945853,51.3406525,33.669998,4,19,123.45,-64.06,6.76,27.5,14.2,3.23432,0.86,3.00,65.9,215.4,4.57,10333.5,3,14.535,418.7,1692.00,65.00,66.00,55.35,158.00,18.00
2012,9,20,8,27,58,5.1945772,51.3406677,33.666000,4,19,122.87,-62.29,6.83,27.2,14.2,3.23432,0.90,3.00,66.7,215.4,4.57,10334.5,3,14.568,419.6,1698.00,63.00,63.00,53.40,158.00,16.00
2012,9,20,8,27,59,5.1945682,51.3406830,33.661999,4,19,122.22,-60.55,6.76,27.3,14.2,3.23432,0.90,3.00,67.7,215.4,4.57,10335.5,3,14.600,420.6,1694.00,65.00,66.00,55.35,158.00,16.00
2012,9,20,8,28,0,5.1945601,51.3406982,33.653000,4,19,121.66,-58.80,6.67,27.4,14.2,3.23432,0.90,3.00,69.6,215.5,4.57,10336.4,3,14.630,421.5,1695.00,67.00,67.00,59.35,158.00,16.00
2012,9,20,8,28,1,5.1945515,51.3407135,33.652000,4,19,121.07,-57.06,6.74,27.8,14.2,3.23432,0.90,3.00,70.8,215.5,4.57,10337.3,3,14.656,422.3,1703.00,64.00,65.00,55.15,158.00,16.00
2012,9,20,8,28,2,5.1945429,51.3407288,33.655998,4,19,120.44,-55.32,6.74,28.2,14.2,3.23432,0.88,3.00,70.8,215.5,4.57,10338.3,3,14.688,423.2,1699.00,66.00,66.00,55.85,158.00,16.00
2012,9,20,8,28,3,5.1945338,51.3407440,33.660000,4,19,119.85,-53.57,6.79,28.2,14.2,3.23432,0.88,3.00,70.3,215.6,4.57,10339.3,3,14.720,424.1,1710.00,62.00,63.00,54.85,158.00,18.00
2012,9,20,8,28,4,5.1945252,51.3407631,33.660999,4,19,119.24,-51.82,6.78,28.2,14.2,3.23432,0.88,3.00,70.4,215.6,4.57,10340.3,3,14.753,425.0,1700.00,65.00,66.00,56.55,158.00,18.00
2012,9,20,8,28,5,5.1945167,51.3407784,33.658001,4,19,118.66,-50.05,6.68,28.2,14.2,3.23432,0.88,3.00,71.4,215.6,4.57,10341.2,3,14.783,425.8,1698.00,66.00,66.00,57.05,158.00,20.00
2012,9,20,8,28,6,5.1945076,51.3407936,33.657001,4,18,117.98,-48.32,6.77,28.2,14.2,3.23432,0.88,3.00,70.5,215.7,4.57,10342.3,3,14.820,426.8,1690.00,68.00,68.00,57.85,158.00,16.00
2012,9,20,8,28,7,5.1944995,51.3408089,33.659000,4,18,117.46,-46.52,6.71,28.2,14.2,3.23432,0.88,3.00,71.1,215.7,4.57,10343.3,3,14.854,427.7,1696.00,67.00,68.00,58.65,158.00,18.00
2012,9,20,8,28,8,5.1944904,51.3408241,33.650002,4,18,116.80,-44.78,6.81,28.2,14.2,3.23432,0.88,3.00,70.1,215.7,4.57,10344.3,3,14.888,428.6,1701.00,66.00,66.00,56.35,158.00,18.00
2012,9,20,8,28,9,5.1944823,51.3408394,33.640999,4,18,116.27,-42.98,6.75,28.2,14.2,3.23432,0.88,3.00,70.7,215.8,4.57,10345.3,3,14.923,429.5,1703.00,64.00,64.00,57.65,158.00,20.00
2012,9,20,8,28,10,5.1944733,51.3408585,33.632000,4,18,115.63,-41.21,6.84,28.2,14.2,3.23432,0.88,3.00,69.8,215.8,4.57,10346.3,3,14.959,430.4,1715.00,63.00,64.00,56.30,158.00,16.00
2012,9,20,8,28,11,5.1944642,51.3408737,33.625999,4,18,114.97,-39.45,6.88,28.2,14.2,3.23432,0.88,3.00,69.4,215.8,4.58,10347.1,3,14.989,431.1,1716.00,61.00,62.00,56.80,158.00,22.00
2012,9,20,8,28,12,5.1944556,51.3408890,33.616001,4,18,114.41,-37.65,6.85,42.3,14.2,3.23432,0.86,3.00,136.8,215.9,4.58,10348.1,3,15.029,432.0,1704.00,61.00,62.00,52.50,158.50,18.00
2012,9,20,8,28,13,5.1944470,51.3409042,33.604000,4,18,113.80,-35.86,6.86,57.0,14.2,3.23432,0.82,3.00,199.5,215.9,4.58,10349.1,3,15.069,432.9,1701.00,62.00,63.00,53.90,158.50,18.00
2012,9,20,8,28,14,5.1944380,51.3409195,33.595001,4,18,113.11,-34.11,6.84,66.3,14.2,3.23432,0.83,3.00,246.6,215.9,4.58,10350.1,3,15.111,433.8,1701.00,62.00,63.00,54.60,158.50,18.00
2012,9,20,8,28,15,5.1944289,51.3409386,33.574001,4,18,112.52,-32.31,6.85,58.7,14.2,3.23432,0.86,3.00,216.6,216.0,4.58,10351.1,3,15.153,434.7,1675.00,71.00,72.00,61.45,158.50,18.00
2012,9,20,8,28,16,5.1944203,51.3409538,33.555000,4,18,111.90,-30.54,6.86,39.8,14.2,3.23432,0.89,3.00,129.8,216.0,4.58,10352.1,3,15.193,435.6,1697.00,63.00,64.00,53.70,158.50,20.00
2012,9,20,8,28,17,5.1944113,51.3409691,33.532001,4,18,111.28,-28.75,6.86,27.8,14.2,3.23432,0.89,3.00,69.2,216.1,4.58,10353.1,3,15.228,436.5,1696.00,64.00,65.00,54.90,158.50,18.00
2012,9,20,8,28,18,5.1944027,51.3409843,33.513000,4,18,110.69,-26.97,6.77,22.0,14.2,3.23432,0.89,3.00,39.8,216.1,4.58,10354.1,3,15.263,437.4,1699.00,63.00,64.00,54.50,158.50,18.00
2012,9,20,8,28,19,5.1943941,51.3409996,33.493999,4,18,110.13,-25.19,6.81,19.9,14.2,3.23432,0.90,3.00,29.6,216.1,4.58,10355.1,3,15.301,438.3,1704.00,61.00,61.00,52.40,158.50,20.00
2012,9,20,8,28,20,5.1943855,51.3410149,33.497002,4,18,109.48,-23.47,6.83,19.1,14.2,3.23432,0.90,3.00,25.3,216.2,4.58,10355.9,3,15.333,439.0,1706.00,60.00,60.00,52.20,158.50,18.00
2012,9,20,8,28,21,5.1943769,51.3410301,33.494999,4,18,108.87,-21.73,6.72,19.8,14.2,3.23432,0.89,3.00,29.2,216.2,4.58,10357.0,3,15.378,440.0,1699.00,61.00,61.00,51.35,158.50,18.00
2012,9,20,8,28,23,5.1943688,51.3410492,33.490002,4,18,108.39,-19.95,6.64,20.9,14.2,3.23432,0.89,3.00,35.1,216.3,4.58,10358.0,3,15.416,440.9,1691.00,63.00,64.00,53.40,158.50,18.00
2012,9,20,8,28,24,5.1943598,51.3410645,33.492001,4,18,107.69,-18.25,6.60,21.6,14.2,3.23432,0.89,3.00,39.1,216.3,4.58,10358.8,3,15.446,441.6,1697.00,63.00,64.00,54.90,158.50,18.00
2012,9,20,8,28,25,5.1943517,51.3410797,33.500999,4,18,107.17,-16.47,6.62,22.6,14.2,3.23432,0.90,3.00,44.1,216.3,4.58,10359.8,3,15.484,442.5,1676.00,69.00,70.00,56.75,158.50,18.00
2012,9,20,8,28,26,5.1943431,51.3410950,33.488998,4,18,106.58,-14.71,6.68,24.5,14.2,3.23432,0.90,3.00,54.0,216.4,4.58,10360.8,3,15.522,443.4,1702.00,67.00,68.00,59.20,158.50,18.00
2012,9,20,8,28,27,5.1943350,51.3411102,33.512001,4,18,105.97,-12.99,6.71,26.0,14.2,3.23432,0.90,3.00,61.4,216.4,4.58,10361.6,3,15.556,444.2,1707.00,61.00,62.00,52.65,158.50,22.00
2012,9,20,8,28,28,5.1943264,51.3411255,33.506001,4,18,105.33,-11.35,6.16,27.2,14.2,3.23432,0.90,3.00,73.6,216.4,4.58,10362.6,3,15.594,445.1,1696.00,60.00,60.00,49.50,158.50,16.00
2012,9,20,8,28,29,5.1943183,51.3411407,33.459999,4,18,104.83,-9.76,6.15,26.1,14.2,3.23432,0.89,3.00,67.0,216.5,4.58,10363.6,3,15.634,446.0,1707.00,60.00,61.00,52.05,158.50,20.00
2012,9,20,8,28,50,5.1945896,51.3412323,33.306999,4,18,125.55,-4.43,4.60,18.1,14.2,3.23432,0.89,3.00,29.9,216.7,4.58,10363.9,3,15.844,450.7,1635.00,72.00,73.00,59.45,158.50,18.00
2012,9,20,8,28,50,5.1945949,51.3412209,33.320000,4,18,125.68,-5.74,4.55,18.0,14.2,3.23432,0.89,3.00,28.9,216.7,4.58,10364.1,3,15.852,450.8,1652.00,72.00,73.00,61.70,158.50,18.00
2012,9,20,8,28,51,5.1946020,51.3412094,33.317001,4,18,126.35,-6.95,4.55,17.8,14.2,3.23432,0.88,3.00,27.3,216.7,4.59,10365.1,3,15.892,451.7,1679.00,59.00,59.00,49.00,158.50,20.00
2012,9,20,8,28,52,5.1946073,51.3411980,33.340000,4,18,126.51,-8.22,4.83,17.8,14.2,3.23432,0.88,3.00,25.9,216.8,4.59,10366.1,3,15.932,452.6,1698.00,57.00,58.00,48.15,158.50,18.00
2012,9,20,8,28,53,5.1946139,51.3411865,33.326000,4,18,127.24,-9.34,4.76,17.7,14.2,3.23432,0.89,3.00,26.2,216.8,4.59,10366.9,3,15.964,453.3,1701.00,55.00,56.00,46.70,158.50,18.00
2012,9,20,8,28,54,5.1946197,51.3411751,33.299999,4,18,127.48,-10.64,4.68,18.6,14.2,3.23432,0.88,3.00,32.1,216.8,4.59,10367.9,3,16.004,454.2,1686.00,57.00,58.00,47.70,158.50,18.00
2012,9,20,8,28,55,5.1946259,51.3411636,33.310001,4,18,127.98,-11.77,4.55,19.3,14.2,3.23432,0.88,3.00,38.5,216.9,4.59,10369.0,3,16.057,455.1,1698.00,59.00,60.00,50.90,158.50,18.00
2012,9,20,8,28,56,5.1946316,51.3411560,33.328999,4,18,128.25,-13.03,4.55,20.3,14.2,3.23432,0.88,3.00,46.7,217.0,4.59,10370.0,3,16.155,456.0,1704.00,54.00,54.00,45.00,159.00,18.00
2012,9,20,8,28,57,5.1946378,51.3411446,33.352001,4,18,128.82,-14.20,4.64,20.5,14.2,3.23432,0.89,3.00,47.4,217.1,4.59,10370.9,3,16.271,456.7,1706.00,53.00,54.00,45.45,159.00,20.00
2012,9,20,8,28,58,5.1946435,51.3411331,33.375000,4,18,129.07,-15.49,4.58,20.5,14.2,3.23432,0.87,3.00,46.7,217.2,4.59,10371.9,3,16.411,457.6,1693.00,56.00,57.00,46.70,159.00,18.00
2012,9,20,8,28,59,5.1946511,51.3411217,33.403000,4,18,129.89,-16.56,4.66,20.9,14.2,3.23432,0.90,3.00,50.4,217.3,4.59,10372.9,3,16.511,458.4,1705.00,52.00,53.00,44.00,159.00,20.00
2012,9,20,8,29,0,5.1946559,51.3411102,33.417000,4,18,129.84,-17.96,4.71,21.6,14.2,3.23432,0.86,3.00,52.6,217.4,4.59,10373.9,3,16.569,459.3,1701.00,53.00,54.00,44.50,159.00,18.00
2012,9,20,8,29,1,5.1946626,51.3410988,33.433998,4,18,130.59,-19.13,4.91,23.9,14.2,3.23432,0.86,3.00,66.0,217.4,4.59,10374.7,3,16.594,460.0,1700.00,53.00,53.00,44.95,159.00,18.00
2012,9,20,8,29,2,5.1946688,51.3410873,33.444000,4,18,130.85,-20.52,5.00,32.4,14.2,3.23432,0.85,3.00,121.5,217.5,4.59,10375.7,3,16.615,460.9,1689.00,56.00,56.00,46.30,159.00,18.00
2012,9,20,8,29,3,5.1946759,51.3410759,33.463001,4,18,131.47,-21.84,5.46,48.5,14.2,3.23432,0.87,3.00,211.3,217.5,4.59,10376.7,3,16.631,461.8,1686.00,59.00,60.00,49.85,159.00,20.00
2012,9,20,8,29,4,5.1946831,51.3410606,33.480000,4,18,131.85,-23.40,5.83,58.5,14.2,3.23432,0.84,3.00,249.2,217.5,4.59,10377.7,3,16.647,462.7,1693.00,60.00,61.00,52.30,159.00,18.00
2012,9,20,8,29,5,5.1946912,51.3410454,33.500000,4,18,132.52,-24.97,6.35,49.5,14.2,3.23432,0.86,3.00,186.6,217.5,4.59,10378.8,3,16.666,463.7,1699.00,60.00,61.00,50.10,159.00,16.00
2012,9,20,8,29,6,5.1946993,51.3410301,33.521000,4,18,133.04,-26.65,6.39,39.4,14.2,3.23432,0.88,3.00,135.0,217.5,4.59,10379.8,3,16.687,464.6,1706.00,59.00,60.00,50.50,159.00,18.00
2012,9,20,8,29,7,5.1947074,51.3410187,33.540001,4,18,133.59,-28.30,6.34,30.4,14.2,3.23432,0.90,3.00,89.5,217.5,4.59,10380.8,3,16.710,465.5,1700.00,61.00,61.00,52.00,159.00,24.00
2012,9,20,8,29,8,5.1947160,51.3410034,33.568001,4,18,134.23,-29.95,6.50,26.3,14.2,3.23432,0.90,3.00,65.3,217.6,4.59,10381.6,3,16.732,466.2,1694.00,64.00,64.00,55.10,159.00,18.00
2012,9,20,8,29,9,5.1947236,51.3409882,33.594002,4,18,134.69,-31.68,6.52,24.2,14.2,3.23432,0.91,3.00,54.5,217.6,4.59,10382.6,3,16.764,467.1,1689.00,66.00,66.00,55.95,159.00,20.00
2012,9,20,8,29,10,5.1947322,51.3409729,33.620998,4,18,135.35,-33.37,6.57,22.4,14.2,3.23432,0.89,3.00,43.5,217.6,4.59,10383.6,3,16.801,468.0,1688.00,67.00,67.00,56.90,159.00,18.00
2012,9,20,8,29,11,5.1947403,51.3409576,33.643002,4,18,135.88,-35.11,6.56,21.5,14.2,3.23432,0.92,3.00,39.8,217.7,4.59,10384.6,3,16.836,468.9,1685.00,69.00,70.00,59.75,159.00,16.00
2012,9,20,8,29,12,5.1947489,51.3409386,33.662998,4,18,136.52,-36.85,6.68,21.7,14.2,3.23432,0.91,3.00,39.7,217.7,4.59,10385.6,3,16.874,469.8,1702.00,65.00,65.00,56.25,159.00,18.00
2012,9,20,8,29,13,5.1947575,51.3409233,33.680000,4,18,137.10,-38.59,6.65,22.5,14.2,3.23432,0.90,3.00,43.6,217.7,4.59,10386.4,3,16.904,470.5,1699.00,65.00,66.00,57.40,159.00,18.00
2012,9,20,8,29,14,5.1947660,51.3409081,33.702999,4,18,137.72,-40.33,6.76,23.6,14.2,3.23432,0.91,3.00,49.2,217.8,4.60,10387.5,3,16.935,471.6,1700.00,66.00,66.00,56.90,159.00,24.00
2012,9,20,8,29,15,5.1947751,51.3408928,33.713001,4,18,138.35,-42.08,6.70,24.4,14.2,3.23432,0.91,3.00,53.8,217.8,4.60,10388.5,3,16.955,472.5,1696.00,66.00,66.00,56.90,159.00,18.00
2012,9,20,8,29,16,5.1947832,51.3408775,33.730999,4,18,138.87,-43.85,6.64,25.4,14.2,3.23432,0.90,3.00,59.3,217.8,4.60,10389.3,3,16.967,473.2,1694.00,66.00,66.00,54.30,159.00,20.00
2012,9,20,8,29,17,5.1947927,51.3408623,33.736000,4,18,139.66,-45.54,6.66,26.6,14.2,3.23432,0.87,3.00,63.3,217.8,4.60,10390.4,3,16.980,474.2,1696.00,66.00,66.00,57.00,159.00,18.00
2012,9,20,8,29,18,5.1948013,51.3408470,33.743999,4,18,140.14,-47.33,6.61,27.3,14.2,3.23432,0.89,3.00,68.4,217.8,4.60,10391.4,3,16.990,475.1,1697.00,65.00,66.00,56.15,159.00,18.00
2012,9,20,8,29,19,5.1948104,51.3408318,33.750000,4,18,140.82,-49.06,6.76,27.7,14.2,3.23432,0.91,3.00,70.7,217.8,4.60,10392.4,3,17.001,475.9,1708.00,62.00,62.00,52.70,159.00,16.00
2012,9,20,8,29,20,5.1948185,51.3408127,33.751999,4,18,141.33,-50.85,6.82,28.3,14.2,3.23432,0.90,3.00,72.2,217.8,4.60,10393.2,3,17.009,476.7,1704.00,61.00,62.00,52.50,159.00,20.00
2012,9,20,8,29,21,5.1948276,51.3407974,33.757999,4,18,142.04,-52.55,6.60,29.1,14.2,3.23432,0.93,3.00,81.3,217.9,4.60,10394.2,3,17.022,477.5,1684.00,66.00,67.00,56.80,159.00,18.00
2012,9,20,8,29,22,5.1948361,51.3407822,33.771000,4,18,142.58,-54.31,6.58,28.3,14.2,3.23432,0.90,3.00,75.5,217.9,4.60,10395.2,3,17.036,478.4,1696.00,65.00,65.00,55.40,159.00,18.00
2012,9,20,8,29,23,5.1948447,51.3407669,33.784000,4,18,143.17,-56.06,6.63,27.6,14.2,3.23432,0.90,3.00,71.3,217.9,4.60,10396.2,3,17.053,479.3,1697.00,64.00,65.00,55.20,159.00,22.00
2012,9,20,8,29,24,5.1948533,51.3407516,33.792999,4,18,143.80,-57.79,6.64,28.0,14.2,3.23432,0.89,3.00,72.4,217.9,4.60,10397.2,3,17.071,480.2,1688.00,67.00,67.00,57.90,159.00,20.00
2012,9,20,8,29,25,5.1948619,51.3407364,33.808998,4,18,144.38,-59.52,6.61,27.7,14.2,3.23432,0.89,3.00,70.7,217.9,4.60,10398.3,3,17.091,481.1,1691.00,70.00,70.00,60.80,159.00,24.00
2012,9,20,8,29,26,5.1948705,51.3407211,33.820000,4,18,144.98,-61.24,6.60,27.7,14.2,3.23432,0.90,3.00,71.9,217.9,4.60,10399.1,3,17.107,481.9,1689.00,71.00,72.00,61.25,159.00,14.00
2012,9,20,8,29,27,5.1948791,51.3407059,33.832001,4,18,145.59,-62.98,6.65,27.0,14.2,3.23432,0.92,3.00,69.1,218.0,4.60,10400.1,3,17.127,482.7,1685.00,74.00,74.00,63.55,159.00,18.00
2012,9,20,8,29,28,5.1948876,51.3406906,33.842999,4,18,146.16,-64.72,6.62,26.2,14.2,3.23432,0.90,3.00,63.2,218.0,4.60,10401.1,3,17.156,483.6,1698.00,72.00,73.00,63.05,159.00,22.00
2012,9,20,8,29,29,5.1948962,51.3406754,33.853001,4,18,146.82,-66.44,6.62,27.0,14.2,3.23432,0.98,3.00,73.5,218.0,4.60,10402.1,3,17.209,484.4,1705.00,67.00,67.00,57.65,159.00,18.00
2012,9,20,8,29,30,5.1949048,51.3406601,33.867001,4,18,147.36,-68.22,6.68,27.4,14.2,3.23432,0.96,3.00,73.5,218.1,4.60,10403.1,3,17.304,485.3,1711.00,64.00,64.00,55.90,159.50,18.00
2012,9,20,8,29,31,5.1949134,51.3406410,33.880001,4,18,147.99,-69.96,6.65,27.3,14.2,3.23432,0.95,3.00,72.7,218.3,4.60,10404.1,3,17.424,486.1,1695.00,67.00,68.00,58.35,159.50,18.00
2012,9,20,8,29,32,5.1949220,51.3406258,33.889999,4,18,148.56,-71.71,6.69,27.7,14.2,3.23432,0.94,3.00,74.1,218.4,4.61,10405.1,3,17.525,487.0,1711.00,64.00,64.00,57.60,159.50,18.00
2012,9,20,8,29,33,5.1949306,51.3406105,33.901001,4,18,149.19,-73.44,6.60,28.1,14.2,3.23432,0.94,3.00,77.4,218.4,4.61,10406.1,3,17.598,487.9,1686.00,69.00,69.00,57.60,159.50,18.00
2012,9,20,8,29,34,5.1949391,51.3405952,33.909000,4,18,149.75,-75.19,6.58,28.2,14.2,3.23432,0.96,3.00,80.0,218.5,4.61,10407.1,3,17.647,488.8,1702.00,69.00,69.00,59.45,159.50,18.00
2012,9,20,8,29,35,5.1949477,51.3405800,33.923000,4,18,150.33,-76.94,6.66,27.7,14.2,3.23432,0.95,3.00,75.0,218.5,4.61,10407.9,3,17.675,489.5,1689.00,71.00,72.00,60.85,159.50,20.00
2012,9,20,8,29,36,5.1949558,51.3405647,33.936001,4,18,150.93,-78.68,6.68,27.7,14.2,3.23432,0.96,3.00,75.6,218.5,4.61,10409.1,3,17.710,490.6,1690.00,70.00,71.00,58.35,159.50,18.00
2012,9,20,8,29,37,5.1949649,51.3405495,33.946999,4,18,151.56,-80.41,6.61,27.6,14.2,3.23432,0.95,3.00,75.1,218.6,4.61,10409.9,3,17.729,491.3,1685.00,71.00,72.00,61.05,159.50,18.00
2012,9,20,8,29,38,5.1949730,51.3405342,33.953999,4,18,152.10,-82.17,6.67,27.9,14.2,3.23432,0.98,3.00,78.9,218.6,4.61,10410.9,3,17.751,492.2,1707.00,66.00,67.00,58.50,159.50,16.00
2012,9,20,8,29,39,5.1949816,51.3405190,33.965000,4,18,152.71,-83.92,6.70,28.1,14.2,3.23432,0.99,3.00,79.8,218.6,4.61,10411.9,3,17.774,493.2,1703.00,67.00,67.00,58.40,159.50,22.00
2012,9,20,8,29,40,5.1949902,51.3404999,33.976002,4,18,153.34,-85.66,6.69,28.4,14.2,3.23432,1.00,3.00,82.1,218.6,4.61,10412.8,3,17.798,494.1,1687.00,71.00,71.00,60.30,159.50,20.00
2012,9,20,8,29,41,5.1949987,51.3404846,33.988998,4,18,153.93,-87.42,6.71,27.5,14.2,3.23432,0.99,3.00,76.7,218.7,4.61,10413.8,3,17.825,495.0,1707.00,66.00,66.00,59.05,159.50,16.00
